Name,Main category,Sub category,Valve,Level,Combined_tags
\\PIGILCollective\SACPP_CEN_VI2595_BAND3_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2595_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2595_BAND4_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2595_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_VI2596_GAP_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2596_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2596_OVERALL_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2596_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2596_BAND1_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2596_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2596_BAND2_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2596_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2596_BAND3_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2596_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2596_BAND4_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2596_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_FIC2620_MV,Liquid_Processing,Pumps,Yes,0,SACPP_CEN_FIC2620_MV DISCHARGE FLOW CONTROL VALVE
\\PIGILCollective\SACPP_CEN_FIC2620_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_FIC2620_PV DISCHARGE FLOW RATE
\\PIGILCollective\SACPP_CEN_SI2620_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_SI2620_PV SPEED
\\PIGILCollective\SA-P2620-SACPP.UptimePercent.199c2b7b-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2620-SACPP.UPTIMEPERCENT.199C2B7B-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_P2620OUTCUR_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2620OUTCUR_PV CURRENT
\\PIGILCollective\SACPP_CEN_P2620OUTPOW_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2620OUTPOW_PV POWER
\\PIGILCollective\SACPP_CEN_P2620TRQCUR_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2620TRQCUR_PV TORQUE CURRENT
\\PIGILCollective\SACPP_CEN_P2620DCBUS_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2620DCBUS_PV VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2620_GAP_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2620_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2620_OVERALL_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2620_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2620_BAND1_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2620_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2620_BAND2_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2620_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2620_BAND3_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2620_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2620_BAND4_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2620_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_VI2621_GAP_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2621_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2621_OVERALL_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2621_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2621_BAND1_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2621_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2621_BAND2_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2621_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2621_BAND3_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2621_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2621_BAND4_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2621_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_SI2625_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_SI2625_PV SPEED
\\PIGILCollective\SA-P2625-SACPP.UptimePercent.199c2b6f-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2625-SACPP.UPTIMEPERCENT.199C2B6F-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_P2625OUTCUR_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2625OUTCUR_PV CURRENT
\\PIGILCollective\SACPP_CEN_P2625OUTPOW_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2625OUTPOW_PV POWER
\\PIGILCollective\SACPP_CEN_P2625TRQCUR_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2625TRQCUR_PV TORQUE CURRENT
\\PIGILCollective\SACPP_CEN_P2625DCBUS_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2625DCBUS_PV VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2625_GAP_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2625_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2625_OVERALL_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2625_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2625_BAND1_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2625_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2625_BAND2_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2625_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2625_BAND3_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2625_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2625_BAND4_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2625_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_VI2626_GAP_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2626_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2626_OVERALL_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2626_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2626_BAND1_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2626_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2626_BAND2_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2626_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2626_BAND3_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2626_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2626_BAND4_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2626_BAND4_PV VIBRATION 4
\\PIGILCollective\SA-P2642-SACPP.UptimePercent.199c2b63-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2642-SACPP.UPTIMEPERCENT.199C2B63-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2643-SACPP.UptimePercent.199c2b5e-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2643-SACPP.UPTIMEPERCENT.199C2B5E-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_FIC2645_MV,Liquid_Processing,Pumps,Yes,0,SACPP_CEN_FIC2645_MV DISCHARGE FLOW CONTROL VALVE
\\PIGILCollective\SACPP_CEN_FI2645_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_FI2645_PV DISCHARGE FLOW RATE
\\PIGILCollective\SACPP_CEN_PI2647_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_PI2647_PV DISCHARGE PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2645_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_PDI2645_PV SUCTION STRAINER PRESSURE DIFFERENTIAL
\\PIGILCollective\SA-P2645-SACPP.UptimePercent.199c2b5d-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2645-SACPP.UPTIMEPERCENT.199C2B5D-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_FIC2646_MV,Liquid_Processing,Pumps,Yes,0,SACPP_CEN_FIC2646_MV DISCHARGE FLOW CONTROL VALVE
\\PIGILCollective\SACPP_CEN_FI2646_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_FI2646_PV DISCHARGE FLOW RATE
\\PIGILCollective\SACPP_CEN_PI2648_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_PI2648_PV DISCHARGE PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2646_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_PDI2646_PV SUCTION STRAINER PRESSURE DIFFERENTIAL
\\PIGILCollective\SA-P2646-SACPP.UptimePercent.199c2b58-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2646-SACPP.UPTIMEPERCENT.199C2B58-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2655-SACPP.UptimePercent.199c2b57-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2655-SACPP.UPTIMEPERCENT.199C2B57-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2656-SACPP.UptimePercent.199c2b52-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2656-SACPP.UPTIMEPERCENT.199C2B52-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2660-SACPP.UptimePercent.199c2b51-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2660-SACPP.UPTIMEPERCENT.199C2B51-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2661-SACPP.UptimePercent.199c2b4c-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2661-SACPP.UPTIMEPERCENT.199C2B4C-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2690-SACPP.UptimePercent.199c2b4b-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2690-SACPP.UPTIMEPERCENT.199C2B4B-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2691-SACPP.UptimePercent.199c2b46-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2691-SACPP.UPTIMEPERCENT.199C2B46-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PI2695_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_PI2695_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2695-SACPP.UptimePercent.199c2b45-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2695-SACPP.UPTIMEPERCENT.199C2B45-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PI2696_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_PI2696_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2696-SACPP.UptimePercent.199c2b40-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2696-SACPP.UPTIMEPERCENT.199C2B40-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PI2710_PV,Utility,Pumps,0,0,SACPP_CEN_PI2710_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2710-SACPP.UptimePercent.199c2b3f-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2710-SACPP.UPTIMEPERCENT.199C2B3F-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_VI2710_GAP_PV,Utility,Pumps,0,0,SACPP_CEN_VI2710_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2710_OVERALL_PV,Utility,Pumps,0,0,SACPP_CEN_VI2710_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2710_BAND1_PV,Utility,Pumps,0,0,SACPP_CEN_VI2710_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2710_BAND2_PV,Utility,Pumps,0,0,SACPP_CEN_VI2710_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2710_BAND3_PV,Utility,Pumps,0,0,SACPP_CEN_VI2710_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2710_BAND4_PV,Utility,Pumps,0,0,SACPP_CEN_VI2710_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_PI2715_PV,Utility,Pumps,0,0,SACPP_CEN_PI2715_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2715-SACPP.UptimePercent.199c2b39-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2715-SACPP.UPTIMEPERCENT.199C2B39-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_VI2715_GAP_PV,Utility,Pumps,0,0,SACPP_CEN_VI2715_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2715_OVERALL_PV,Utility,Pumps,0,0,SACPP_CEN_VI2715_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2715_BAND1_PV,Utility,Pumps,0,0,SACPP_CEN_VI2715_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2715_BAND2_PV,Utility,Pumps,0,0,SACPP_CEN_VI2715_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2715_BAND3_PV,Utility,Pumps,0,0,SACPP_CEN_VI2715_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2715_BAND4_PV,Utility,Pumps,0,0,SACPP_CEN_VI2715_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_PI2730_PV,Utility,Pumps,0,0,SACPP_CEN_PI2730_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2730-SACPP.UptimePercent.199c2b33-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2730-SACPP.UPTIMEPERCENT.199C2B33-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PI2735_PV,Utility,Pumps,0,0,SACPP_CEN_PI2735_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2735-SACPP.UptimePercent.199c2b2e-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2735-SACPP.UPTIMEPERCENT.199C2B2E-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PI2803_PV,Utility,Pumps,0,0,SACPP_CEN_PI2803_PV SUCTION PRESSURE
\\PIGILCollective\SA-P2805-SACPP.UptimePercent.199c2b2d-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2805-SACPP.UPTIMEPERCENT.199C2B2D-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PI2810_PV,Utility,Pumps,0,0,SACPP_CEN_PI2810_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2810-SACPP.UptimePercent.199c2b28-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2810-SACPP.UPTIMEPERCENT.199C2B28-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PIC2817_PV,Utility,Pumps,Yes,0,SACPP_CEN_PIC2817_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2815-SACPP.UptimePercent.199c2b27-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2815-SACPP.UPTIMEPERCENT.199C2B27-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PI2820_PV,Utility,Pumps,0,0,SACPP_CEN_PI2820_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SA-P2820-SACPP.UptimePercent.199c2b22-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2820-SACPP.UPTIMEPERCENT.199C2B22-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PI2840_PV,Utility,Pumps,0,0,SACPP_CEN_PI2840_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2840-SACPP.UptimePercent.199c2b21-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2840-SACPP.UPTIMEPERCENT.199C2B21-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2852-SACPP.UptimePercent.199c2b1c-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2852-SACPP.UPTIMEPERCENT.199C2B1C-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2913-SACPP.UptimePercent.199c2b1b-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2913-SACPP.UPTIMEPERCENT.199C2B1B-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2916-SACPP.UptimePercent.199c2b16-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2916-SACPP.UPTIMEPERCENT.199C2B16-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2918-SACPP.UptimePercent.199c2b15-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2918-SACPP.UPTIMEPERCENT.199C2B15-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P2935-SACPP.UptimePercent.199c2b10-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2935-SACPP.UPTIMEPERCENT.199C2B10-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_VI2935_GAP_PV,Utility,Pumps,0,0,SACPP_CEN_VI2935_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2935_OVERALL_PV,Utility,Pumps,0,0,SACPP_CEN_VI2935_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2935_BAND1_PV,Utility,Pumps,0,0,SACPP_CEN_VI2935_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2935_BAND2_PV,Utility,Pumps,0,0,SACPP_CEN_VI2935_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2935_BAND3_PV,Utility,Pumps,0,0,SACPP_CEN_VI2935_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2935_BAND4_PV,Utility,Pumps,0,0,SACPP_CEN_VI2935_BAND4_PV VIBRATION 4
\\PIGILCollective\SA-P2937-SACPP.UptimePercent.199c2b0a-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2937-SACPP.UPTIMEPERCENT.199C2B0A-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_VI2937_GAP_PV,Utility,Pumps,0,0,SACPP_CEN_VI2937_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2937_OVERALL_PV,Utility,Pumps,0,0,SACPP_CEN_VI2937_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2937_BAND1_PV,Utility,Pumps,0,0,SACPP_CEN_VI2937_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2937_BAND2_PV,Utility,Pumps,0,0,SACPP_CEN_VI2937_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2937_BAND3_PV,Utility,Pumps,0,0,SACPP_CEN_VI2937_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2937_BAND4_PV,Utility,Pumps,0,0,SACPP_CEN_VI2937_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_PI5000_PV,Utility,Pumps,0,0,SACPP_CEN_PI5000_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P5000-SACPP.UptimePercent.199c2b04-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P5000-SACPP.UPTIMEPERCENT.199C2B04-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PIC5111_PV,Utility,Pumps,Yes,0,SACPP_CEN_PIC5111_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P5100-SACPP.UptimePercent.199c2b03-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P5100-SACPP.UPTIMEPERCENT.199C2B03-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P5150-SACPP.UptimePercent.199c2afe-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P5150-SACPP.UPTIMEPERCENT.199C2AFE-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P5160-SACPP.UptimePercent.199c2afd-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P5160-SACPP.UPTIMEPERCENT.199C2AFD-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SA-P5190-SACPP.UptimePercent.199c2af8-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P5190-SACPP.UPTIMEPERCENT.199C2AF8-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PI2000_PV,Gas_Processing,Receivers,0,0,SACPP_CEN_PI2000_PV RECEIVER PRESSURE
\\PIGILCollective\SACPP_CEN_PI2010_PV,Gas_Processing,Receivers,0,0,SACPP_CEN_PI2010_PV RECEIVER PRESSURE
\\PIGILCollective\SACPP_CEN_ZI2015_PV,Gas_Processing,Receivers,Yes,0,SACPP_CEN_ZI2015_PV RECEIVER CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2015_PV,Gas_Processing,Receivers,0,0,SACPP_CEN_PI2015_PV RECEIVER PRESSURE
\\PIGILCollective\SACPP_CEN_ZI2020_PV,Gas_Processing,Receivers,Yes,0,SACPP_CEN_ZI2020_PV RECEIVER CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2020_PV,Gas_Processing,Receivers,0,0,SACPP_CEN_PI2020_PV RECEIVER PRESSURE
\\PIGILCollective\SACPP_CEN_PI2025_PV,Gas_Processing,Receivers,0,0,SACPP_CEN_PI2025_PV RECEIVER PRESSURE
\\PIGILCollective\SACPP_CEN_ZI2030_PV,Gas_Processing,Receivers,Yes,0,SACPP_CEN_ZI2030_PV RECEIVER CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2030_PV,Gas_Processing,Receivers,0,0,SACPP_CEN_PI2030_PV RECEIVER PRESSURE
\\PIGILCollective\SACPP_CEN_PI2035_PV,Gas_Processing,Receivers,0,0,SACPP_CEN_PI2035_PV RECEIVER PRESSURE
\\PIGILCollective\SACPP_CEN_ZI2040_PV,Gas_Processing,Receivers,Yes,0,SACPP_CEN_ZI2040_PV RECEIVER CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2040_PV,Gas_Processing,Receivers,0,0,SACPP_CEN_PI2040_PV RECEIVER PRESSURE
\\PIGILCollective\SACPP_CEN_ZI2045_PV,Gas_Processing,Receivers,Yes,0,SACPP_CEN_ZI2045_PV RECEIVER CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2045_PV,Gas_Processing,Receivers,0,0,SACPP_CEN_PI2045_PV RECEIVER PRESSURE
\\PIGILCollective\SACPP_CEN_PI2282_PV,Gas_Processing,Sales Gas Meters,0,0,SACPP_CEN_PI2282_PV MASTER PRESSURE A
\\PIGILCollective\SACPP_CEN_PI2492_PV,Gas_Processing,Sales Gas Meters,0,0,SACPP_CEN_PI2492_PV MASTER PRESSURE B
\\PIGILCollective\SACPP_CEN_TI2282_PV,Gas_Processing,Sales Gas Meters,0,0,SACPP_CEN_TI2282_PV MASTER TEMPERATURE A
\\PIGILCollective\SACPP_CEN_TI2492_PV,Gas_Processing,Sales Gas Meters,0,0,SACPP_CEN_TI2492_PV MASTER TEMPERATURE B
\\PIGILCollective\SACPP_CEN_FI2282_PV,Gas_Processing,Sales Gas Meters,0,0,SACPP_CEN_FI2282_PV MASTER VOLUME FLOW RATE A
\\PIGILCollective\SACPP_CEN_FI2492_PV,Gas_Processing,Sales Gas Meters,0,0,SACPP_CEN_FI2492_PV MASTER VOLUME FLOW RATE B
\\PIGILCollective\SACPP_CEN_MI2115T1_PV,Gas_Processing,Sales Gas Meters,0,0,SACPP_CEN_MI2115T1_PV MASTER WATER CONTENT A
\\PIGILCollective\SACPP_CEN_MI2115T2_PV,Gas_Processing,Sales Gas Meters,0,0,SACPP_CEN_MI2115T2_PV MASTER WATER CONTENT B
\\PIGILCollective\SACPP_PE_C2912_DAILY_RUN_HOUR,Gas_Processing,Screw Compressors,0,0,SACPP_PE_C2912_DAILY_RUN_HOUR DAILY ONLINE HOURS
\\PIGILCollective\SACPP_CEN_PI2913_PV,Utility,Screw Compressors,0,0,SACPP_CEN_PI2913_PV DISCHARGE PRESSURE
\\PIGILCollective\SACPP_CEN_PI2911_PV,Utility,Screw Compressors,0,0,SACPP_CEN_PI2911_PV SUCTION PRESSURE
\\PIGILCollective\SACPP_PE_C2915_DAILY_RUN_HOUR,Gas_Processing,Screw Compressors,0,0,SACPP_PE_C2915_DAILY_RUN_HOUR DAILY ONLINE HOURS
\\PIGILCollective\SACPP_CEN_PI2916_PV,Utility,Screw Compressors,0,0,SACPP_CEN_PI2916_PV DISCHARGE PRESSURE
\\PIGILCollective\SACPP_PE_C2917_DAILY_RUN_HOUR,Gas_Processing,Screw Compressors,0,0,SACPP_PE_C2917_DAILY_RUN_HOUR DAILY ONLINE HOURS
\\PIGILCollective\SACPP_CEN_PI2917B_PV,Utility,Screw Compressors,0,0,SACPP_CEN_PI2917B_PV DISCHARGE PRESSURE
